"Species","Date","Sex","Wing","Culmen","Mass","lat","lon","dist_mau_loa","dist_kil","dist_hil","dist_wai","dist_kon","dist_hua","dist_mau_kea","dist_poh","dist_arm_res","shr_bin","mau_loa_bins","kil_bins","hua_bins","mau_kea_bins","Year"
"HAAM","5/25/2015","M",63,15.9,14.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","3/14/2014","M",63,14.2,14.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"HAAM","9/27/2013","M",63,15.4,14.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"HAAM","2/15/2013","M",65,15.2,14.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"HAAM","2/6/2012","M",64,14.8,14.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"HAAM","3/4/2013","M",68,14.7,12.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"HAAM","4/25/2012","M",67,14.3,12.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"HAAM","2/6/2012","M",66,13.6,12.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"HAAM","2/6/2012","M",64,13.5,13.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"APAP","2/7/2012","M",76,16.1,17.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"IIWI","2/7/2012","M",75,21.8,21.1,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"IIWI","5/2/2013","M",85,26.9,20.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"IIWI","2/7/2012","M",85,21,20.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"IIWI","4/25/2012","M",83,28,18.1,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"IIWI","2/7/2012","M",82,27.4,18.1,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"HAAM","2/7/2012","M",68,13.6,13.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"IIWI","1/22/2015","M",82,29.6,19.1,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"IIWI","3/19/2013","M",81,28.2,19.1,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"IIWI","2/7/2012","M",82,28.3,19.1,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"IIWI","2/7/2012","M",81,26.4,20.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"IIWI","2/7/2012","F",75,18.7,18.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"HAAM","2/9/2013","F",64,13.9,15.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"HAAM","2/7/2012","F",66,13.1,15.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"APAP","2/7/2012","M",74,16.2,16.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"IIWI","2/7/2012","F",77,24.8,20.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"IIWI","12/6/2013","M",83,27,19.9,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"IIWI","2/28/2013","M",83,27.5,19.9,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"IIWI","4/27/2012","M",81,26.8,19.9,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"IIWI","2/7/2012","M",81,27.1,19.9,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"HAAM","2/7/2012","M",65,13.3,15.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"IIWI","2/7/2012","F",74,26.5,16.9,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"IIWI","12/6/2013","F",73,24.6,20.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"IIWI","2/8/2012","M",77,24.7,20.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"IIWI","2/8/2012","F",75,23.1,18.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"HAAM","2/28/2013","F",65,13.3,12.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"HAAM","2/8/2012","M",63,13.2,12.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"IIWI","2/8/2012","F",77,25,20,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"IIWI","3/3/2013","M",80,26.6,20.9,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"IIWI","2/8/2012","M",79,26.2,20.9,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"IIWI","2/8/2012","M",83,27.7,21.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"HAAM","4/27/2012","M",64,14.6,13.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"HAAM","2/8/2012","M",65,14.7,13.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"APAP","2/8/2012","M",77,16.2,16.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"APAP","2/8/2012","M",75,17.4,15.6,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"IIWI","2/8/2012","M",80,27.4,16.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"APAP","2/8/2012","M",74,17.3,15.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"APAP","2/8/2012","M",76,15.7,14.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"APAP","2/8/2012","M",77,17.2,15.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"APAP","3/1/2016","M",75,17.9,15.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","5/22/2015","M",75,17.4,15.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"APAP","2/9/2013","M",72,17.3,15.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"APAP","2/8/2012","M",77,16.7,14.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",12
"IIWI","5/25/2015","M",81,28.1,19,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"IIWI","5/25/2015","M",83,27.9,17.1,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"IIWI","3/18/2016","M",82,28.5,19.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"IIWI","4/24/2016","M",79,27.5,18.9,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"IIWI","1/5/2016","M",79,27.6,18.9,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"IIWI","1/14/2016","F",75,26.8,17,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"IIWI","1/20/2016","F",73,25.6,16.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"IIWI","1/28/2016","M",80,27.9,20.1,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"IIWI","1/28/2016","F",75,23.3,16.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"IIWI","2/10/2016","M",83,29.3,20.9,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"IIWI","2/10/2016","M",77,27.5,19,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
